# my-scanner decisions v1
# src: samples/real/typescript.js
# sha256: 804f9c1b6c64568c39dd48eee88b77ba92d0b5d0f44f425bc96bcfe052824644
# tsc: 6.0.3
D tpl 929203 929206 929203 929206
D tpl 929211 929214 929211 929214
D tpl 929223 929226 929223 929226
D tpl 970550 970552 970550 970552
D tpl 971929 971933 971929 971933
D tpl 971946 971948 971946 971948
D tpl 972050 972054 972050 972054
D tpl 972071 972073 972071 972073
D tpl 975089 975093 975089 975093
D tpl 975105 975109 975105 975109
D tpl 975126 975129 975126 975129
D tpl 980580 980582 980580 980582
D tpl 981017 981019 981017 981019
D tpl 981081 981083 981081 981083
D regex 983151 983163 983151 983163
D regex 983208 983216 983208 983216
D tpl 993888 993910 993888 993910
D regex 994647 994654 994647 994654
D regex 994671 994676 994671 994676
D tpl 1085929 1085933 1085929 1085933
D tpl 1085951 1085953 1085951 1085953
D tpl 1086094 1086098 1086094 1086098
D tpl 1086110 1086112 1086110 1086112
D regex 1157762 1157772 1157762 1157772
D tpl 1173759 1173763 1173759 1173763
D tpl 1173834 1173836 1173834 1173836
D tpl 1178541 1178544 1178541 1178544
D tpl 1178640 1178644 1178640 1178644
D tpl 1178654 1178656 1178654 1178656
D regex 1178989 1178996 1178989 1178996
D tpl 1179214 1179218 1179214 1179218
D tpl 1179253 1179255 1179253 1179255
D tpl 1181744 1181747 1181744 1181747
D regex 1191274 1191279 1191274 1191279
D tpl 1193235 1193260 1193235 1193260
D tpl 1198289 1198292 1198289 1198292
D regex 1207716 1207722 1207716 1207722
D tpl 1214019 1214023 1214019 1214023
D tpl 1214040 1214042 1214040 1214042
D tpl 1214130 1214134 1214130 1214134
D tpl 1214151 1214153 1214151 1214153
D regex 1216716 1216781 1216716 1216781
D regex 1216843 1216909 1216843 1216909
D regex 1216952 1217016 1216952 1217016
D regex 1217063 1217133 1217063 1217133
D regex 1217173 1217205 1217173 1217205
D regex 1217240 1217315 1217240 1217315
D regex 1220592 1220599 1220592 1220599
D regex 1220639 1220691 1220639 1220691
D regex 1220731 1220783 1220731 1220783
D regex 1220825 1220880 1220825 1220880
D regex 1221408 1221427 1221408 1221427
D regex 1221470 1221508 1221470 1221508
D regex 1221551 1221589 1221551 1221589
D regex 1222426 1222438 1222426 1222438
D tpl 1222667 1222676 1222667 1222676
D tpl 1223435 1223450 1223435 1223450
D tpl 1223945 1223960 1223945 1223960
D tpl 1282869 1282871 1282869 1282871
D tpl 1284636 1284638 1284636 1284638
D tpl 1457408 1457410 1457408 1457410
D tpl 1471877 1471897 1471877 1471897
D tpl 1528806 1528831 1528806 1528831
D tpl 1529008 1529298 1529008 1529298
D tpl 1584639 1584642 1584639 1584642
D tpl 1584648 1584651 1584648 1584651
D tpl 1584659 1584662 1584659 1584662
D tpl 1584668 1584670 1584668 1584670
D tpl 1609224 1609267 1609224 1609267
D regex 1610935 1610955 1610935 1610955
D regex 1611754 1611759 1611754 1611759
D tpl 1678932 1678936 1678932 1678936
D tpl 1678972 1678974 1678972 1678974
D regex 1961929 1961957 1961929 1961957
D regex 1961989 1962021 1961989 1962021
D tpl 1963050 1963053 1963050 1963053
D tpl 1963159 1963161 1963159 1963161
D tpl 1964057 1964081 1964057 1964081
D tpl 1982515 1982526 1982515 1982526
D tpl 1989658 1989661 1989658 1989661
D tpl 1989669 1989674 1989669 1989674
D tpl 1989682 1989684 1989682 1989684
D tpl 1989787 1989790 1989787 1989790
D tpl 1989798 1989803 1989798 1989803
D tpl 1989815 1989817 1989815 1989817
D tpl 1992000 1992005 1992000 1992005
D tpl 1992170 1992176 1992170 1992176
D tpl 1992227 1992230 1992227 1992230
D tpl 1992289 1992291 1992289 1992291
D tpl 1992355 1992361 1992355 1992361
D tpl 1992409 1992412 1992409 1992412
D tpl 1992594 1992599 1992594 1992599
D tpl 1992809 1992831 1992809 1992831
D tpl 1992858 1992861 1992858 1992861
D tpl 1992864 1992870 1992864 1992870
D tpl 1992986 1992991 1992986 1992991
D tpl 1993154 1993157 1993154 1993157
D tpl 1993160 1993163 1993160 1993163
D tpl 1993168 1993171 1993168 1993171
D tpl 1993246 1993248 1993246 1993248
D tpl 1993315 1993319 1993315 1993319
D tpl 1993348 1993360 1993348 1993360
D tpl 1993444 1993447 1993444 1993447
D tpl 1993450 1993453 1993450 1993453
D tpl 1993481 1993484 1993481 1993484
D tpl 1993521 1993523 1993521 1993523
D tpl 1993562 1993565 1993562 1993565
D tpl 1993609 1993612 1993609 1993612
D tpl 2013936 2013943 2013936 2013943
D tpl 2024197 2024200 2024197 2024200
D tpl 2033752 2033754 2033752 2033754
D regex 2096868 2096884 2096868 2096884
D regex 2096919 2096943 2096919 2096943
D tpl 2104402 2104406 2104402 2104406
D tpl 2119824 2119827 2119824 2119827
D tpl 2119943 2119948 2119943 2119948
D tpl 2119987 2119989 2119987 2119989
D tpl 2120294 2120296 2120294 2120296
D tpl 2125279 2125283 2125279 2125283
D tpl 2125292 2125294 2125292 2125294
D tpl 2136053 2136055 2136053 2136055
D tpl 2136191 2136209 2136191 2136209
D tpl 2136247 2136250 2136247 2136250
D tpl 2142638 2142656 2142638 2142656
D tpl 2142666 2142683 2142666 2142683
D tpl 2142756 2142758 2142756 2142758
D tpl 2147702 2147705 2147702 2147705
D tpl 2152844 2152875 2152844 2152875
D tpl 2152879 2152881 2152879 2152881
D tpl 2160933 2160938 2160933 2160938
D tpl 2176239 2176242 2176239 2176242
D tpl 2176280 2176282 2176280 2176282
D regex 2184426 2184431 2184426 2184431
D regex 2187146 2187151 2187146 2187151
D regex 2187278 2187283 2187278 2187283
D tpl 2205166 2205168 2205166 2205168
D tpl 2222984 2222987 2222984 2222987
D tpl 2225310 2225340 2225310 2225340
D tpl 2228647 2228651 2228647 2228651
D tpl 2304840 2304843 2304840 2304843
D tpl 2380362 2380394 2380362 2380394
D tpl 2380402 2380404 2380402 2380404
D tpl 2435241 2435245 2435241 2435245
D tpl 2435260 2435262 2435260 2435262
D tpl 2457862 2457866 2457862 2457866
D tpl 2457898 2457900 2457898 2457900
D tpl 2570023 2570027 2570023 2570027
D tpl 2570084 2570088 2570084 2570088
D tpl 2570095 2570097 2570095 2570097
D tpl 2620743 2620747 2620743 2620747
D tpl 2620760 2620762 2620760 2620762
D tpl 2635853 2635864 2635853 2635864
D regex 2641254 2641259 2641254 2641259
D tpl 2642050 2642061 2642050 2642061
D tpl 2642708 2642719 2642708 2642719
D tpl 2678390 2678394 2678390 2678394
D tpl 2678395 2678397 2678395 2678397
D regex 2682349 2682355 2682349 2682355
D tpl 2699514 2699516 2699514 2699516
D regex 2725530 2725535 2725530 2725535
D tpl 2763808 2763810 2763808 2763810
D tpl 2767164 2767171 2767164 2767171
D tpl 2769525 2769529 2769525 2769529
D tpl 2769530 2769532 2769530 2769532
D regex 2770678 2770693 2770678 2770693
D tpl 2774852 2774855 2774852 2774855
D tpl 2774965 2774968 2774965 2774968
D tpl 2775144 2775147 2775144 2775147
D tpl 2887066 2887070 2887066 2887070
D tpl 2887081 2887083 2887081 2887083
D tpl 2895741 2895743 2895741 2895743
D tpl 2987460 2987462 2987460 2987462
D tpl 2987524 2987526 2987524 2987526
D tpl 2997091 2997095 2997091 2997095
D tpl 2997113 2997115 2997113 2997115
D tpl 2997698 2997702 2997698 2997702
D tpl 2997706 2997708 2997706 2997708
D tpl 3000335 3000339 3000335 3000339
D tpl 3000360 3000362 3000360 3000362
D tpl 3048003 3048005 3048003 3048005
D tpl 3048083 3048085 3048083 3048085
D tpl 3048106 3048110 3048106 3048110
D tpl 3048130 3048132 3048130 3048132
D tpl 3071319 3071323 3071319 3071323
D tpl 3071363 3071367 3071363 3071367
D tpl 3071384 3071386 3071384 3071386
